"edition","fy_year","sheet","class_code","class_name","procedure_code","procedure_name","points_num","pref_code","pref_name","count"
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"26","京都府",281
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"27","大阪府",827
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"28","兵庫県",634
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"29","奈良県",367
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"30","和歌山県",53
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"31","鳥取県",105
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"32","島根県",160
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"33","岡山県",601
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"34","広島県",520
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"35","山口県",266
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"36","徳島県",185
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"37","香川県",50
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"38","愛媛県",222
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"39","高知県",100
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"40","福岡県",1064
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"41","佐賀県",85
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"42","長崎県",1077
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"43","熊本県",160
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"44","大分県",330
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"45","宮崎県",113
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"46","鹿児島県",1143
6,2019,"入院","M001","体外照射","180021410","体外照射（高エネルギー放射線治療）（２回目）（１門照射を行った場合）",420,"47","沖縄県",284
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"01","北海道",1775
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"02","青森県",966
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"03","岩手県",313
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"04","宮城県",860
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"05","秋田県",800
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"06","山形県",285
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"07","福島県",752
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"08","茨城県",489
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"09","栃木県",238
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"10","群馬県",853
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"11","埼玉県",1469
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"12","千葉県",868
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"13","東京都",2500
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"14","神奈川県",882
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"15","新潟県",1518
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"16","富山県",148
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"17","石川県",220
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"18","福井県",191
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"19","山梨県",687
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"20","長野県",314
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"21","岐阜県",308
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"22","静岡県",1503
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"23","愛知県",1744
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"24","三重県",171
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"25","滋賀県",238
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"26","京都府",564
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"27","大阪府",2386
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"28","兵庫県",968
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"29","奈良県",1097
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"30","和歌山県",363
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"31","鳥取県",177
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"32","島根県",391
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"33","岡山県",879
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"34","広島県",450
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"35","山口県",261
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"36","徳島県",279
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"37","香川県",317
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"38","愛媛県",1756
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"39","高知県",128
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"40","福岡県",2490
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"41","佐賀県",484
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"42","長崎県",515
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"43","熊本県",390
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"44","大分県",320
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"45","宮崎県",314
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"46","鹿児島県",117
6,2019,"入院","M001","体外照射","180021510","体外照射（高エネルギー放射線治療）（２回目）（対向２門照射を行った場合）",420,"47","沖縄県",373
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"01","北海道",875
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"02","青森県",245
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"03","岩手県",316
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"04","宮城県",485
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"05","秋田県",281
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"06","山形県",42
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"07","福島県",216
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"08","茨城県",379
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"09","栃木県",167
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"10","群馬県",132
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"11","埼玉県",670
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"12","千葉県",487
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"13","東京都",1504
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"14","神奈川県",727
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"15","新潟県",415
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"16","富山県",28
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"17","石川県",91
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"18","福井県",130
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"19","山梨県",92
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"20","長野県",60
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"21","岐阜県",210
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"22","静岡県",533
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"23","愛知県",500
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"24","三重県",62
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"25","滋賀県",155
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"26","京都府",157
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"27","大阪府",941
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"28","兵庫県",714
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"29","奈良県",146
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"30","和歌山県",134
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"31","鳥取県",19
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"32","島根県",394
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"33","岡山県",131
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"34","広島県",279
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"35","山口県",264
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"36","徳島県",275
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"37","香川県",52
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"38","愛媛県",123
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"39","高知県",22
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"40","福岡県",1909
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"41","佐賀県",233
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"42","長崎県",436
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"43","熊本県",229
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"44","大分県",733
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"45","宮崎県",257
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"46","鹿児島県",208
6,2019,"入院","M001","体外照射","180021610","体外照射（高エネルギー放射線治療）（２回目）（非対向２門照射を行った場合）",660,"47","沖縄県",98
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"01","北海道",172
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"02","青森県",151
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"03","岩手県",52
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"04","宮城県",126
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"05","秋田県",56
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"06","山形県",11
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"07","福島県",116
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"08","茨城県",257
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"09","栃木県",67
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"10","群馬県",57
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"11","埼玉県",168
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"12","千葉県",130
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"13","東京都",488
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"14","神奈川県",341
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"15","新潟県",18
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"16","富山県",21
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"17","石川県",87
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"18","福井県",153
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"19","山梨県",138
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"20","長野県",175
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"21","岐阜県",145
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"22","静岡県",644
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"23","愛知県",346
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"24","三重県",187
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"25","滋賀県",42
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"26","京都府",210
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"27","大阪府",355
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"28","兵庫県",142
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"29","奈良県",88
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"30","和歌山県",65
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"31","鳥取県",24
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"32","島根県",56
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"33","岡山県",125
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"34","広島県",371
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"35","山口県",54
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"36","徳島県",35
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"37","香川県",47
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"38","愛媛県",117
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"39","高知県",10
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"40","福岡県",473
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"41","佐賀県",77
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"42","長崎県",196
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"43","熊本県",148
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"44","大分県",28
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"45","宮崎県",74
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"46","鹿児島県",71
6,2019,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"47","沖縄県",58
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"01","北海道",427
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"02","青森県",232
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"03","岩手県",66
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"04","宮城県",202
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"05","秋田県",113
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"06","山形県",NA
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"07","福島県",384
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"08","茨城県",355
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"09","栃木県",280
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"10","群馬県",255
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"11","埼玉県",568
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"12","千葉県",594
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"13","東京都",2514
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"14","神奈川県",1185
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"15","新潟県",77
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"16","富山県",174
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"17","石川県",179
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"18","福井県",87
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"19","山梨県",230
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"20","長野県",64
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"21","岐阜県",323
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"22","静岡県",1215
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"23","愛知県",1279
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"24","三重県",459
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"25","滋賀県",116
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"26","京都府",283
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"27","大阪府",1335
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"28","兵庫県",513
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"29","奈良県",120
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"30","和歌山県",50
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"31","鳥取県",19
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"32","島根県",81
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"33","岡山県",284
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"34","広島県",663
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"35","山口県",90
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"36","徳島県",165
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"37","香川県",44
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"38","愛媛県",174
6,2019,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"39","高知県",85
